hora,Tension de Linea L1,Corriente L1,Potencia Activa L1,Potencia Reactiva L1,Factor de Potencia L1,Tension de Linea L2,Corriente L2,Potencia Activa L2,Potencia Reactiva L2,Factor de Potencia L2,Tension de Linea L3,Corriente L3,Potencia Activa L3,Potencia Reactiva L3,Factor de Potencia L3,Potencia Activa III,Potencia Inductiva III,Potencia Capacitiva III,Coseno Fi,Tension entre Lineas L1 y L2,Tension entre Lineas L2 y L3,Tension entre Lineas L3 y L1,Potencia Aparente III,Demanda Maxima,Corriente de las Tres Fases,Corriente de Neutro,Demanda Maxima A2,Demanda Maxima A3,Energia Activa,Energia Reactiva Inductiva,Energia Reactiva Capacitiva
Wed Sep 25 04:54:55 2019,7762.500000000001,4605.857142857143,32550.928571428572,4294954187.5,42949672.04607141,7743.257142857144,5961.214285714285,41979.67857142857,4294949727.071429,42949672.046428554,7676.914285714286,5404.5,33821.392857142855,4294944709.357143,42949672.14392857,108313.0,0.0,53264.107142857145,42949672.06321428,13448.099999999995,13310.485714285713,13356.385714285712,108424.53571428571,0.0,5321.142857142857,0.0,0.0,0.0,492629767.5,434169959.0,881713277.3214285
Wed Sep 25 04:55:56 2019,7758.496551724138,4534.551724137931,31795.206896551725,4294953868.62069,42949672.05344825,7740.620689655173,5925.517241379311,41652.34482758621,4294949722.965517,42949672.04965515,7674.0413793103435,5397.724137931034,33508.31034482759,4294944347.2413793,42949672.14931034,106918.13793103448,0.0,53873.724137931036,42949672.07068967,13446.620689655172,13308.16551724138,13350.165517241383,108372.86206896552,0.0,5282.0,0.0,0.0,0.0,492631558.20689654,434169959.0,881714171.0344827
Wed Sep 25 04:56:54 2019,7763.014285714286,4496.142857142857,31578.678571428572,4294954148.428571,42949672.04892855,7746.171428571427,5863.5,41007.32142857143,4294949301.214286,42949672.05428569,7677.771428571427,5261.357142857143,32398.464285714286,4294944585.214286,42949672.15464284,104995.10714285714,0.0,53924.142857142855,42949672.079285726,13455.342857142858,13314.257142857143,13356.514285714287,108163.0,0.0,5206.857142857143,0.0,0.0,0.0,492633317.78571427,434169959.0,881715067.0357143
Wed Sep 25 04:57:55 2019,7770.868965517241,4539.931034482759,31760.896551724138,4294953570.62069,42949672.056551695,7748.606896551724,5874.413793103448,41217.137931034486,4294949514.0,42949672.0503448,7685.503448275863,5370.620689655172,33306.137931034486,4294944302.6896553,42949672.15,106291.0,0.0,54449.206896551725,42949672.073448285,13460.731034482758,13323.806896551723,13371.889655172414,108254.72413793103,0.0,5261.6551724137935,0.0,0.0,0.0,492635073.8965517,434169959.0,881715967.5862069
Wed Sep 25 04:58:56 2019,7769.089655172415,4551.517241379311,31870.41379310345,4294953563.7586207,42949672.054827556,7748.482758620689,5905.6551724137935,41570.03448275862,4294949695.551724,42949672.04862067,7683.186206896554,5419.0344827586205,33683.06896551724,4294944193.034483,42949672.1513793,107144.20689655172,0.0,54394.620689655174,42949672.07137933,13460.855172413792,13320.910344827587,13369.365517241378,109042.06896551725,0.0,5293.793103448276,0.0,0.0,0.0,492636877.5862069,434169959.0,881716888.8965517
Wed Sep 25 04:59:55 2019,7773.600000000001,4546.928571428572,32100.428571428572,4294954272.607143,42949672.04857141,7748.571428571429,5947.071428571428,41944.142857142855,4294949790.928571,42949672.0467857,7684.800000000001,5385.428571428572,33526.892857142855,4294944453.785714,42949672.14464285,107464.96428571429,0.0,53406.17857142857,42949672.06821429,13464.557142857142,13320.085714285717,13373.400000000003,109363.46428571429,0.0,5287.5,0.0,0.0,0.0,492638665.1785714,434169959.0,881717785.3928572
Wed Sep 25 05:00:56 2019,7770.868965517241,4596.620689655172,32624.379310344826,4294954485.3448277,42949672.04413791,7748.358620689655,6016.9655172413795,42234.89655172414,4294949041.1034484,42949672.05344825,7684.924137931035,5344.3448275862065,33097.206896551725,4294944412.3448277,42949672.15172413,108004.44827586207,0.0,53962.8275862069,42949672.06655174,13463.710344827585,13323.806896551725,13370.979310344828,114126.72413793103,0.0,5320.206896551724,0.0,0.0,0.0,492640459.62068963,434169959.0,881718676.2068965
Wed Sep 25 05:01:55 2019,7768.628571428571,4512.642857142857,31805.89285714286,4294954283.321429,42949672.046428554,7748.357142857143,5944.285714285715,41816.357142857145,4294949535.392857,42949672.049999975,7684.371428571428,5356.5,33083.392857142855,4294944201.75,42949672.15285713,106734.0,0.0,53785.857142857145,42949672.070000015,13458.728571428572,13322.785714285716,13368.471428571427,108235.35714285714,0.0,5269.571428571428,0.0,0.0,0.0,492642243.5714286,434169959.0,881719573.3214285
Wed Sep 25 05:02:56 2019,7764.620689655172,4579.862068965517,32418.724137931036,4294954338.0689654,42949672.04344826,7744.303448275863,5976.0,41930.0,4294949191.827586,42949672.0503448,7681.324137931036,5337.517241379311,33066.41379310345,4294944484.3103447,42949672.15206896,107500.79310344828,0.0,53873.793103448275,42949672.06931036,13452.331034482759,13318.137931034487,13363.903448275858,109528.68965517242,0.0,5300.896551724138,0.0,0.0,0.0,492644023.8965517,434169959.0,881720469.4482758
Wed Sep 25 05:03:54 2019,7765.028571428571,4565.571428571428,32327.464285714286,4294954396.964286,42949672.04571427,7744.6285714285705,5881.071428571428,41127.892857142855,4294949198.285714,42949672.0542857,7679.5714285714275,5227.714285714285,32487.25,4294945234.571429,42949672.14749999,105953.28571428571,0.0,53026.25,42949672.07250001,13456.07142857143,13315.457142857142,13365.514285714282,108190.03571428571,0.0,5225.428571428572,0.0,0.0,0.0,492645798.35714287,434169959.0,881721359.0714285
Wed Sep 25 05:04:55 2019,7767.765517241378,4680.620689655172,33412.34482758621,4294954714.965517,42949672.03586205,7746.579310344827,5982.827586206897,41796.275862068964,4294948835.586207,42949672.052758604,7682.606896551724,5240.896551724138,32757.931034482757,4294945543.0,42949672.14344828,107925.62068965517,0.0,52725.93103448276,42949672.06448277,13458.70344827586,13319.213793103447,13366.882758620688,110356.86206896552,0.0,5303.862068965517,0.0,0.0,0.0,492647579.20689654,434169959.0,881722235.4827586
Wed Sep 25 05:05:54 2019,7774.714285714288,4646.142857142857,33143.607142857145,4294954776.607143,42949672.03714283,7752.342857142858,5931.214285714285,41631.67857142857,4294949421.857143,42949672.05178569,7691.357142857143,5246.785714285715,32902.32142857143,4294945646.178571,42949672.1425,107645.75,0.0,52004.357142857145,42949672.0657143,13467.428571428569,13330.285714285714,13380.900000000003,108315.39285714286,0.0,5274.142857142857,0.0,0.0,0.0,492649373.0,434169959.0,881723110.0714285
Wed Sep 25 05:06:55 2019,7776.744827586206,4650.0,33224.03448275862,4294954848.6896553,42949672.03551722,7754.979310344828,5969.586206896552,42066.96551724138,4294949633.827586,42949672.04931032,7689.972413793103,5310.620689655172,33450.137931034486,4294945563.5172415,42949672.13862069,108761.6551724138,0.0,51759.68965517241,42949672.06137928,13473.6,13334.358620689656,13382.110344827586,110479.8275862069,0.0,5312.551724137931,0.0,0.0,0.0,492651171.1034483,434169959.0,881723970.3793104
Wed Sep 25 05:07:56 2019,7772.441379310344,4603.0344827586205,32603.793103448275,4294954423.62069,42949672.04241377,7752.165517241379,5973.103448275862,42365.137931034486,4294950346.551724,42949672.04206895,7688.648275862067,5454.0,34477.93103448276,4294945083.793103,42949672.135517254,109364.72413793103,0.0,51965.379310344826,42949672.059999965,13468.38620689655,13329.806896551723,13375.241379310344,108827.58620689655,0.0,5336.758620689655,0.0,0.0,0.0,492653016.0344828,434169959.0,881724848.2758621
Wed Sep 25 05:08:55 2019,7775.314285714287,4534.071428571428,32107.571428571428,4294954524.678571,42949672.04571427,7756.757142857141,5968.928571428572,42724.71428571428,4294951174.857143,42949672.03214283,7689.64285714286,5532.642857142857,35098.82142857143,4294944752.0,42949672.13357144,109963.0,0.0,51464.82142857143,42949672.05964283,13473.471428571429,13332.257142857141,13377.814285714287,109434.14285714286,0.0,5346.142857142857,0.0,0.0,0.0,492654844.60714287,434169959.0,881725709.6428572
Wed Sep 25 05:09:56 2019,7774.758620689656,4561.862068965517,32261.068965517243,4294954314.034483,42949672.04551722,7754.855172413795,5953.0344827586205,42454.10344827586,4294950891.3448277,42949672.038275845,7686.993103448274,5507.793103448276,34913.0,4294944850.9310346,42949672.13517243,109587.10344827586,0.0,51821.48275862069,42949672.059999965,13473.434482758621,13330.593103448273,13374.000000000002,108313.1724137931,0.0,5340.482758620689,0.0,0.0,0.0,492656668.9310345,434169959.0,881726567.6206896
Wed Sep 25 05:10:55 2019,7771.285714285715,4506.428571428572,31809.428571428572,4294954372.107143,42949672.0467857,7753.97142857143,6007.928571428572,42856.25,4294950752.571429,42949672.03857141,7682.442857142859,5538.214285714285,34698.0,4294944045.714286,42949672.14285714,109395.57142857143,0.0,52745.892857142855,42949672.059999965,13469.4,13324.199999999999,13366.628571428571,113527.75,0.0,5353.785714285715,0.0,0.0,0.0,492658492.25,434169959.0,881727438.5714285
Wed Sep 25 05:11:56 2019,7769.04827586207,4464.206896551724,31462.793103448275,4294954348.3103447,42949672.04758619,7752.496551724138,6008.689655172414,42885.862068965514,4294950819.448276,42949672.03551722,7681.158620689654,5545.6551724137935,34611.51724137931,4294943823.0689654,42949672.14482759,108970.4827586207,0.0,52866.41379310345,42949672.059999965,13464.827586206897,13323.268965517245,13364.275862068967,112255.62068965517,0.0,5340.758620689655,0.0,0.0,0.0,492660309.3103448,434169959.0,881728315.7586207
Wed Sep 25 05:12:54 2019,7765.628571428571,4515.428571428572,31752.64285714286,4294953942.642857,42949672.0535714,7749.257142857141,6009.428571428572,42770.92857142857,4294950624.928571,42949672.03785712,7677.300000000002,5545.5,34690.71428571428,4294943971.142857,42949672.142142855,109143.25,0.0,53366.92857142857,42949672.06142855,13461.642857142857,13316.914285714289,13356.385714285716,112345.46428571429,0.0,5355.5,0.0,0.0,0.0,492662126.53571427,434169959.0,881729200.0714285
Wed Sep 25 05:13:55 2019,7758.496551724139,4533.310344827586,31826.03448275862,4294953909.724138,42949672.05241377,7740.289655172413,5975.586206896552,42049.8275862069,4294949623.551724,42949672.04724136,7666.593103448276,5424.620689655172,33539.06896551724,4294944032.1034484,42949672.15103448,107449.1724137931,0.0,54284.862068965514,42949672.0686207,13447.406896551725,13299.599999999999,13341.641379310347,110203.72413793103,0.0,5308.620689655172,0.0,0.0,0.0,492663925.9310345,434169959.0,881730100.2758621
Wed Sep 25 05:14:54 2019,7752.857142857143,4620.857142857143,32341.75,4294953449.428571,42949672.05178569,7735.585714285715,5988.428571428572,42096.67857142857,4294949542.571429,42949672.04857141,7661.27142857143,5479.071428571428,34123.07142857143,4294944191.214286,42949672.14178572,108625.5,0.0,54786.357142857145,42949672.069285735,13437.642857142853,13289.657142857142,13331.528571428573,110481.75,0.0,5363.5,0.0,0.0,0.0,492665722.6785714,434169959.0,881731002.6428572
Wed Sep 25 05:15:55 2019,7757.834482758621,4606.758620689655,32569.55172413793,4294954324.448276,42949672.04172412,7741.613793103447,6032.068965517241,42460.93103448276,4294949527.724138,42949672.05103446,7668.496551724138,5405.379310344828,33542.58620689655,4294944354.1034484,42949672.14965517,108610.75862068965,0.0,53743.44827586207,42949672.06448275,13446.537931034483,13303.862068965518,13343.751724137928,114221.72413793103,0.0,5352.9655172413795,0.0,0.0,0.0,492667533.5862069,434169959.0,881731906.7931035
Wed Sep 25 05:16:56 2019,7755.889655172416,4552.551724137931,32223.44827586207,4294954571.206897,42949672.04103447,7737.43448275862,6011.379310344828,42022.48275862069,4294948862.9310346,42949672.055172384,7664.193103448276,5293.448275862069,32394.758620689656,4294944278.724138,42949672.15999999,106616.79310344828,0.0,54243.75862068965,42949672.07137933,13440.703448275863,13294.344827586203,13337.37931034483,113891.5172413793,0.0,5284.827586206897,0.0,0.0,0.0,492669352.55172414,434169959.0,881732818.0689656
Wed Sep 25 05:17:55 2019,7753.971428571429,4566.642857142857,32320.39285714286,4294954535.357143,42949672.0417857,7734.171428571429,6055.071428571428,42103.78571428572,4294948261.607143,42949672.05857141,7663.757142857144,5283.857142857143,32139.428571428572,4294944056.392857,42949672.16249999,106552.96428571429,0.0,55013.392857142855,42949672.07285716,13434.72857142857,13291.628571428571,13337.142857142859,115193.96428571429,0.0,5301.857142857143,0.0,0.0,0.0,492671119.0714286,434169959.0,881733723.7857143
Wed Sep 25 05:18:56 2019,7748.524137931034,4543.6551724137935,31976.793103448275,4294954122.137931,42949672.04689653,7730.896551724138,6046.3448275862065,42207.41379310345,4294948739.6551723,42949672.05448273,7660.055172413792,5385.517241379311,32847.137931034486,4294943703.034483,42949672.16448275,107096.44827586207,0.0,55295.724137931036,42949672.07137933,13427.42068965517,13286.193103448277,13330.096551724138,115141.86206896552,0.0,5323.793103448276,0.0,0.0,0.0,492672894.51724136,434169959.0,881734642.0
Wed Sep 25 05:19:54 2019,7746.300000000001,4610.785714285715,32568.85714285714,4294954194.607143,42949672.04464284,7725.47142857143,6148.928571428572,42998.03571428572,4294948478.035714,42949672.05178569,7655.614285714289,5439.214285714285,33115.392857142855,4294943314.75,42949672.16428571,108629.03571428571,0.0,55971.57142857143,42949672.07428573,13420.757142857143,13278.557142857142,13324.242857142855,115614.75,0.0,5406.0,0.0,0.0,0.0,492674683.71428573,434169959.0,881735566.1071428
Wed Sep 25 05:20:55 2019,7748.979310344826,4525.862068965517,31740.310344827587,4294953978.37931,42949672.05103446,7727.958620689657,6028.3448275862065,42265.724137931036,4294949185.0,42949672.05103446,7656.744827586206,5429.379310344828,33121.206896551725,4294943487.3103447,42949672.16275861,107106.68965517242,0.0,55268.137931034486,42949672.07137933,13425.682758620687,13279.24137931034,13324.55172413793,115110.4827586207,0.0,5327.448275862069,0.0,0.0,0.0,492676480.4137931,434169959.0,881736489.7586207
Wed Sep 25 05:21:56 2019,7742.193103448276,4516.551724137931,31432.068965517243,4294953498.7586207,42949672.05965517,7720.055172413791,6008.896551724138,41940.24137931035,4294948934.827586,42949672.055172384,7650.041379310344,5431.448275862069,32919.137931034486,4294943175.551724,42949672.168275855,106264.0,0.0,56354.31034482759,42949672.07758622,13412.689655172413,13266.57931034483,13315.696551724137,112869.0,0.0,5318.827586206897,0.0,0.0,0.0,492678283.9310345,434169959.0,881737434.5517242
Wed Sep 25 05:22:55 2019,7745.400000000001,4486.285714285715,31269.928571428572,4294953634.035714,42949672.05392855,7721.142857142857,5989.714285714285,41784.42857142857,4294948960.5,42949672.05499997,7649.957142857143,5397.428571428572,32682.321428571428,4294943382.214286,42949672.16464285,105708.28571428571,0.0,55964.46428571428,42949672.07892858,13419.385714285714,13266.514285714282,13319.485714285716,111428.64285714286,0.0,5288.785714285715,0.0,0.0,0.0,492680046.5714286,434169959.0,881738367.75
Wed Sep 25 05:23:56 2019,7739.875862068966,4490.482758620689,31178.41379310345,4294953392.551724,42949672.05862066,7717.365517241378,6001.448275862069,41775.724137931036,4294948729.37931,42949672.05586204,7645.0344827586205,5411.172413793103,32624.206896551725,4294943120.6896553,42949672.17103448,105581.72413793103,0.0,56624.8275862069,42949672.08034483,13411.03448275862,13261.075862068961,13308.124137931032,112033.1724137931,0.0,5301.517241379311,0.0,0.0,0.0,492681798.48275864,434169959.0,881739302.2758621
Wed Sep 25 05:24:55 2019,7740.171428571427,4484.571428571428,31053.64285714286,4294953179.892857,42949672.058928564,7716.128571428571,5919.857142857143,40893.82142857143,4294948392.714286,42949672.061428584,7644.814285714287,5336.357142857143,32032.928571428572,4294943336.107143,42949672.17214285,103980.32142857143,0.0,56989.857142857145,42949672.08428572,13407.514285714291,13256.785714285716,13308.6,108587.53571428571,0.0,5245.714285714285,0.0,0.0,0.0,492683546.4285714,434169959.0,881740247.3571428
Wed Sep 25 05:25:55 2019,7742.937931034484,4555.6551724137935,31761.0,4294953440.4827585,42949672.05689652,7716.331034482757,5977.6551724137935,41367.96551724138,4294948352.4827585,42949672.059310324,7644.537931034484,5336.689655172414,32326.241379310344,4294943693.0,42949672.16517241,105413.96551724138,0.0,56446.55172413793,42949672.08034483,13412.400000000001,13257.393103448274,13308.496551724134,109099.68965517242,0.0,5289.586206896552,0.0,0.0,0.0,492685283.48275864,434169959.0,881741192.5862069
Wed Sep 25 05:26:54 2019,7743.385714285711,4514.785714285715,31585.714285714286,4294953932.071429,42949672.05321426,7722.599999999998,5986.071428571428,41802.142857142855,4294949095.357143,42949672.0535714,7648.371428571429,5361.857142857143,32607.85714285714,4294943740.571429,42949672.16035713,105978.07142857143,0.0,55130.82142857143,42949672.074642874,13418.657142857144,13265.914285714289,13314.814285714285,109477.78571428571,0.0,5287.071428571428,0.0,0.0,0.0,492687041.5,434169959.0,881742120.6428572
Wed Sep 25 05:27:55 2019,7745.91724137931,4536.620689655172,31894.58620689655,4294954149.413793,42949672.04827584,7723.737931034481,6032.068965517241,42207.44827586207,4294949020.5172415,42949672.05206894,7649.379310344828,5373.517241379311,32733.96551724138,4294943754.413793,42949672.160344824,106928.41379310345,0.0,54963.51724137931,42949672.07068967,13423.406896551725,13268.689655172413,13317.310344827589,115044.0,0.0,5316.9655172413795,0.0,0.0,0.0,492688814.1034483,434169959.0,881743034.2413793
